,marka,seri,model,paket,yil,fiyat,sira,paket_label,seri_label
1362,renault,megane,1.5-dci,joy,2016.923076923077,12.149507585033072,1,14,6
1363,renault,megane,1.5-dci,touch-plus,2016.1875,12.169153638361212,1,15,6
1364,renault,megane,1.5-dci,touchrome,2017.0,12.180759965737863,1,16,6
1365,renault,megane,1.5-dci,joy-plus,2018.0,12.216027926866138,1,17,6
1366,renault,megane,1.5-dci,touch,2016.8840579710145,12.24769911637256,1,18,6
1367,renault,megane,1.5-dci,icon,2016.8181818181818,12.380030154325457,1,19,6
1368,renault,megane,1.5-dci-sport-tourer,privilege,2011.0,11.812265392100123,1,1,7
1369,renault,megane,1.5-dci-sport-tourer,expression,2011.0,11.901590234400047,1,2,7
1370,renault,megane,1.5-dci-sport-tourer,gt-line,2014.0,12.111217862017215,1,3,7
1371,renault,megane,1.6,rxt,2000.0,11.06665398721974,1,1,8
1372,renault,megane,1.6,rxi,2001.0,11.089820688682373,1,2,8
1373,renault,megane,1.6,rte,1999.5,11.184049346126127,1,3,8
1374,renault,megane,1.6,alize,2003.5,11.214134130329013,1,4,8
1375,renault,megane,1.6,authentique,2005.8,11.386239162597649,1,5,8
1376,renault,megane,1.6,sportway,2005.3333333333333,11.393589974879816,1,6,8
1377,renault,megane,1.6,dynamique,2004.6666666666667,11.461642696843066,1,7,8
1378,renault,megane,1.6,privilege,2006.5,11.484650606632808,1,8,8
1379,renault,megane,1.6,extreme,2009.0,11.637300957185774,1,9,8
1380,renault,megane,1.6,touch,2013.0,11.7340750296137,1,10,8
1381,renault,megane,1.6,expression,2009.5714285714287,11.736077016252437,1,11,8
1382,renault,megane,1.6,touch-plus,2014.0,11.863589378812122,1,12,8
1383,renault,megane,1.6,joy,2017.7222222222222,12.114417097431865,1,13,8
1384,renault,megane,1.6-coupe,privilege,2000.0,10.834577394074662,1,1,9
1385,renault,megane,1.9-dti,rte,2000.0,10.993748398115178,1,1,10
1386,renault,megane,2.0,privilege,2004.0,11.184435286790631,1,1,11
1387,renault,r-11,flash,1,1991.5,10.229034858930458,1,1,1
1388,renault,r-11,flash-s,1,1994.5,10.593525004891163,1,1,2
1389,renault,r-12,toros,1,1993.2307692307693,10.477316144080852,1,1,1
1390,renault,r-12,tsw,1,1984.6666666666667,10.12667110305036,1,1,2
1391,renault,r-19,1.4,rn,1996.0,10.518700218288165,1,1,1
1392,renault,r-19,1.4-europa,rl,1997.0,10.645448706505872,1,1,2
1393,renault,r-19,1.4-europa,rna,1999.0,10.747229096720554,1,2,2
1394,renault,r-19,1.4-europa,rn,1996.0,10.829748417047593,1,3,2
1395,renault,r-19,1.6-europa,rt,1995.5,10.628842930658976,1,1,3
1396,renault,r-19,1.6-europa,ie,1999.0,10.73909901255442,1,2,3
1397,renault,r-19,1.6-europa,rte-alize,2001.0,10.915106645867503,1,3,3
1398,renault,r-19,1.6-europa,rne,1999.0,10.942013616092948,1,4,3
1399,renault,r-19,1.9-europa,rn,2000.0,10.55843949396453,1,1,4
1400,renault,r-9,1.4,spring,1993.5,10.184225296346881,1,1,1
1401,renault,r-9,1.4-broadway,1.4-broadway,1991.7272727272727,10.396688774948379,1,1,2
1402,renault,r-9,1.4-broadway,gte,1991.6666666666667,10.459547769524637,1,2,2
1403,renault,r-9,1.4-broadway,rl,1999.0,10.463131911491967,1,3,2
1404,renault,r-9,1.4-broadway,rn,1997.3333333333333,10.714439990727769,1,4,2
1405,renault,r-9,1.4-broadway,rni,1998.2,10.839600519357369,1,5,2
1406,renault,r-9,1.6,fairway,1994.0,10.239995502805316,1,1,3
1407,renault,scenic,1.5-dci,privilege,2012.0,11.952475506962681,1,1,1
1408,renault,scenic,1.6,authentique,2005.0,11.39640288460621,1,1,2
1409,renault,scenic,1.6,dynamique,2003.0,11.418625774449598,1,2,2
1410,renault,scenic,1.6,privilege,2006.0,11.578130904455092,1,3,2
1411,renault,symbol,0.9-tce,joy,2020.0,11.83863282480007,1,1,1
1412,renault,symbol,1.0-sce,joy,2018.5,11.748091416742895,1,1,2
1413,renault,symbol,1.2,authentique,2010.5,11.382368132264379,1,1,3
1414,renault,symbol,1.2,joy,2013.6666666666667,11.410254032385925,1,2,3
1415,renault,symbol,1.2,authentique-edition,2012.0,11.474714641706449,1,3,3
1416,renault,symbol,1.2,expression,2012.0,11.608244735642321,1,4,3
1417,renault,symbol,1.4,expression,2009.7142857142858,11.350418300109132,1,1,4
1418,renault,symbol,1.4,authentique,2008.6666666666667,11.37940550085183,1,2,4
1419,renault,symbol,1.4,expression-plus,2010.0,11.591941135170291,1,3,4
1420,renault,symbol,1.5-dci,dynamique,2009.6666666666667,11.225256725762893,1,1,5
1421,renault,symbol,1.5-dci,authentique,2010.3125,11.305293674174855,1,2,5
1422,renault,symbol,1.5-dci,expression,2010.5,11.373674891823535,1,3,5
1423,renault,symbol,1.5-dci,sl-collection,2012.0,11.407576060361786,1,4,5
1424,renault,symbol,1.5-dci,expression-plus,2010.0,11.49178853739647,1,5,5
1425,renault,symbol,1.5-dci,touch,2014.111111111111,11.682676678340282,1,6,5
1426,renault,symbol,1.5-dci,joy,2015.9038461538462,11.690862890229898,1,7,5
1427,renault,taliant,1.0-sce,joy,2021.0,12.07254696717504,1,1,1
1428,renault,talisman,1.5-dci,icon,2017.0,12.367345048436391,1,1,1
1429,renault,talisman,1.6-dci,touch,2016.3333333333333,12.436791432162119,1,1,2
1430,renault,talisman,1.6-dci,icon,2016.0,12.549665896013254,1,2,2
1431,renault,twingo,1.2,pack,1997.0,10.594156665220533,1,1,1
1432,renault,twizy,75,1,2018.0,11.884495917930655,1,1,1
1433,rover,200,vi,1,1998.0,11.010415172807951,1,1,4
1434,rover,416,si,1,1997.0,11.082157933374816,1,1,1
1435,saab,9-3,2.0-tse,1,2001.0,11.461642696843066,1,1,1
1436,saab,900,2.0-se,1,1998.0,11.561725152903833,1,1,1
1437,seat,altea,1.6,reference,2006.0,11.277215789596893,1,1,1
1438,seat,altea,1.6,style,2005.0,11.445727410406752,1,2,1
1439,seat,cordoba,1.4-tdi,s-rider,2005.0,11.402005077384885,1,1,1
1440,seat,cordoba,1.6,signo,2000.0,10.809748150372926,1,1,2
1441,seat,cordoba,1.6,sxe,1999.0,11.49273296168228,1,2,2
1442,seat,ibiza,1.0,style,2019.6,12.08954444723597,1,1,1
1443,seat,ibiza,1.0-ecotsi,style,2018.5,12.229221049711924,1,1,2
1444,seat,ibiza,1.2-tsi,sport,2011.0,11.779136168550774,1,1,3
1445,seat,ibiza,1.2-tsi,style,2014.1666666666667,11.816945319084942,1,2,3
1446,seat,ibiza,1.4,reference,2012.25,11.714239174507401,1,1,4
1447,seat,ibiza,1.4,style,2014.0,11.796916270466726,1,2,4
1448,seat,ibiza,1.4-sport-tourer,style,2015.0,11.842236406331555,1,1,5
1449,seat,ibiza,1.4-tdi,style,2016.0,12.100717685412471,1,1,6
1450,seat,ibiza,1.4-tsi-sport-coupe,cupra,2012.3333333333333,12.07254696717504,1,1,7
1451,seat,ibiza,1.6-sport-coupe,sport,2011.0,11.695255355062795,1,1,8
1452,seat,ibiza,1.6-tdi,reference,2011.0,11.507922973347437,1,1,9
1453,seat,leon,1.0-ecotsi,ecomotive-style,2017.0,12.34148164933907,1,1,1
1454,seat,leon,1.2-tsi,reference,2013.0,12.007017865994577,1,1,2
1455,seat,leon,1.2-tsi,style,2015.125,12.229578961999819,1,2,2
1456,seat,leon,1.4-ecotsi,fr,2016.3684210526317,12.413090879946887,1,1,3
1457,seat,leon,1.4-tsi,stylance,2010.0,11.829896669823242,1,1,4
1458,seat,leon,1.4-tsi,style,2012.5,11.930580844210711,1,2,4
1459,seat,leon,1.4-tsi,fr,2015.111111111111,12.283038316285214,1,3,4
1460,seat,leon,1.5-ecotsi,xcellence,2020.0,12.604852121186608,1,1,5
1461,seat,leon,1.5-ecotsi,fr,2019.7272727272727,12.628070334272698,1,2,5
1462,seat,leon,1.6,reference,2006.0,11.596816144310951,1,1,6
1463,seat,leon,1.6,stylance,2007.2,11.632937126505194,1,2,6
1464,seat,leon,1.6-tdi,copa-plus,2012.0,11.466891997618188,1,1,7
1465,seat,leon,1.6-tdi,cr-style,2013.142857142857,12.152808772935883,1,2,7
1466,seat,leon,1.6-tdi,style,2016.735294117647,12.320515646459903,1,3,7
1467,seat,leon,1.6-tdi,st-style,2017.5,12.39541527771317,1,4,7
1468,seat,leon,1.6-tdi,xcellence,2018.25,12.533448316588652,1,5,7
1469,seat,leon,1.6-tdi,fr,2019.0,12.621491384816093,1,6,7
1470,seat,toledo,1.2-tsi,style,2013.0,11.775297421715827,1,1,1
1471,seat,toledo,1.6,signo-plus,2001.0,11.429554725537322,1,1,2
1472,seat,toledo,1.6,signo,2001.0,11.461642696843066,1,2,2
1473,seat,toledo,1.6-tdi,style,2013.5,11.769315824161417,1,1,3
1474,skoda,fabia,1.0-greentec,ambition,2015.0,11.798111925972618,1,1,1
1475,skoda,fabia,1.0-greentec,style,2017.75,12.194475376504446,1,2,1
1476,skoda,fabia,1.2,classic,2008.0,11.350418300109132,1,1,2
1477,skoda,fabia,1.2,ambition,2012.0,11.571203807011969,1,2,2
1478,skoda,fabia,1.2-tsi,style,2015.3333333333333,12.037659911047468,1,1,3
1479,skoda,fabia,1.4,comfort,2001.0,11.002116507732017,1,1,4
1480,skoda,fabia,1.4,sport,2003.0,11.134603622683905,1,2,4
1481,skoda,fabia,1.4,classic,2009.0,11.429554725537322,1,3,4
1482,skoda,fabia,1.4,ambiente,2009.5,11.534285437154942,1,4,4
1483,skoda,fabia,1.4-tdi,ambiente,2007.0,11.265923286930095,1,1,5
1484,skoda,favorit,1.3,lx,1993.0,10.144739978233183,1,1,1
1485,skoda,felicia,1.3,glxi,2000.0,10.703266939811954,1,1,1
1486,skoda,octavia,1.0-e-tec,premium,2020.5,12.838519878309306,1,1,1
1487,skoda,octavia,1.0-tsi,optimal,2017.0,12.33270970174018,1,1,2
1488,skoda,octavia,1.0-tsi,style,2017.0,12.334909912967877,1,2,2
1489,skoda,octavia,1.2-tsi,ambition,2017.0,12.243156461760035,1,1,3
1490,skoda,octavia,1.2-tsi,style,2016.0,12.285286991789208,1,2,3
1491,skoda,octavia,1.4-tsi,elegance,2010.5,11.8871258435154,1,1,4
1492,skoda,octavia,1.4-tsi,sport,2018.0,12.59473402514672,1,2,4
1493,skoda,octavia,1.5-e-tec,premium,2020.0,13.091906231773164,1,1,5
1494,skoda,octavia,1.6,elegance,2003.0,11.376507355289466,1,1,6
1495,skoda,octavia,1.6,ambiente,2008.0,11.652696102959753,1,2,6
1496,skoda,octavia,1.6,classic,2009.0,11.665655135642039,1,3,6
1497,skoda,octavia,1.6-tdi,ambiente,2011.0,11.83138646878959,1,1,7
1498,skoda,octavia,1.6-tdi,elegance,2011.5,11.955610491480577,1,2,7
1499,skoda,octavia,1.6-tdi,optimal,2016.3636363636363,12.356649805075568,1,3,7
1500,skoda,octavia,1.6-tdi,elegance-cr,2014.2857142857142,12.367345048436391,1,4,7
1501,skoda,octavia,1.6-tdi,style-cr,2016.2,12.435202244657168,1,5,7
1502,skoda,octavia,1.6-tdi,style,2017.8333333333333,12.489839157765491,1,6,7
1503,skoda,octavia,2.0-tdi,elegance,2006.0,11.48247656671073,1,1,8
1504,skoda,rapid,1.0-tsi-greentec,ambition,2017.0,12.204826869873813,1,1,1
1505,skoda,rapid,1.4-tdi-greentec,ambition,2015.0,11.810177474767556,1,1,2
1506,skoda,rapid,1.4-tdi-greentec,spaceback-style,2016.0,12.128116509451258,1,2,2
1507,skoda,rapid,1.4-tsi,ambition,2013.0,11.934926432385152,1,1,3
1508,skoda,rapid,1.6-cr-tdi,spaceback-ambition,2015.0,11.89478753335453,1,1,4
1509,skoda,rapid,1.6-cr-tdi,elegance,2014.6666666666667,12.095146671399466,1,2,4
1510,skoda,roomster,1.2,dinamik,2011.0,11.49273296168228,1,1,1
1511,skoda,roomster,1.6-cr-tdi,comfort,2012.0,11.970356641102999,1,1,2
1512,skoda,scala,1.0-tsi,elite,2021.0,12.409017571151187,1,1,1
1513,skoda,scala,1.0-tsi,comfort,2021.0,12.493133274926212,1,2,1
1514,skoda,scala,1.0-tsi,premium,2020.0,12.658742534767816,1,3,1
1515,skoda,scala,1.6-tdi,premium,2020.0,12.568035549985925,1,1,2
1516,skoda,superb,1.4-tsi,comfort,2010.0,11.88380602959621,1,1,1
1517,skoda,superb,1.4-tsi,active,2016.0,12.25486757159303,1,2,1
1518,skoda,superb,1.4-tsi,prestige,2015.0,12.628070334272698,1,3,1
1519,skoda,superb,1.5-tsi,elite,2020.0,12.768544351446794,1,1,2
1520,skoda,superb,1.5-tsi,premium,2020.0,12.936036208848487,1,2,2
1521,skoda,superb,1.5-tsi,prestige,2020.25,13.029123669445424,1,3,2
1522,skoda,superb,1.5-tsi,laurin-klement-crystal,2020.0,13.31957518872681,1,4,2
1523,skoda,superb,1.6-tdi,ambition,2013.0,12.128116509451258,1,1,3
1524,skoda,superb,1.6-tdi,elegance,2013.25,12.277778323879259,1,2,3
1525,skoda,superb,1.6-tdi,active,2017.0,12.611541086966115,1,3,3
1526,skoda,superb,1.6-tdi,style,2017.6666666666667,12.644330802262578,1,4,3
1527,skoda,superb,1.6-tdi,prestige,2016.611111111111,12.667448227172398,1,5,3
1528,skoda,superb,1.6-tdi,comfort,2018.0,12.6923640032708,1,6,3
1529,skoda,superb,1.6-tdi,premium,2020.0,13.017005083966255,1,7,3
1530,skoda,superb,1.9-tdi,elegance,2008.0,11.835016210489899,1,1,4
1531,skoda,superb,2.0-tdi,elegance,2011.0,12.033423002726977,1,1,5
1532,skoda,superb,2.0-tdi,prestige,2016.0,12.73670383776449,1,2,5
1533,smart,fortwo,1.0,pulse,2013.0,11.884495917930655,1,1,1
1534,smart,fortwo,1.0,passion,2016.0,12.861001210669146,1,2,1
1535,subaru,impreza,1.5,comfort,2008.0,11.561725152903833,1,1,1
1536,subaru,impreza,1.5,awd,2008.0,11.571203807011969,1,2,1
1537,subaru,impreza,1.6,gl,1998.5,11.062240230275899,1,1,2
1538,subaru,impreza,2.0,wrx-sti,2001.0,13.304686600863562,1,1,3
1539,subaru,impreza,2.5,wrx-sti,2007.0,13.101537593562607,1,1,4
1540,suzuki,alto,1.1,gl,2005.0,11.050905878263567,1,1,1
1541,suzuki,maruti,800,1,2000.0,10.043292972227004,1,1,1
1542,suzuki,splash,1.2-gls,1,2010.0,11.507922973347437,1,1,1
1543,suzuki,swift,1.2,gl,2016.0,11.995357787034976,1,1,1
1544,suzuki,swift,1.2,glx-premium,2020.0,12.353418798413399,1,2,1
1545,suzuki,swift,1.3,mt-4x2,2006.0,11.356283350762888,1,1,2
1546,tata,indigo,1.4-tdi-comfort,1,2006.0,10.557553530315836,1,1,1
1547,tofas,dogan,1.6-ie,1,2001.1666666666667,10.985166019245627,1,1,1
1548,tofas,dogan,l,1,1990.6,10.398973553188348,1,1,2
1549,tofas,dogan,s,1,1995.2727272727273,10.668978650219241,1,1,3
1550,tofas,dogan,sl,1,1993.0,10.747229096720554,1,1,4
1551,tofas,dogan,slx,1,1994.375,10.801985058075626,1,1,5
1552,tofas,dogan,slx-ie,1,1998.1538461538462,10.778977123006351,1,1,6
1553,tofas,kartal,1.6-ie,1,2000.25,10.898619061199291,1,1,1
1554,tofas,kartal,kartal-5-vites,1,1992.6666666666667,10.538745316210681,1,1,2
1555,tofas,kartal,s,1,2000.0,10.505094936455558,1,1,3
1556,tofas,kartal,sl,1,1993.0,10.292179440058462,1,1,4
1557,tofas,kartal,slx,1,1993.0,10.429528758909381,1,1,5
1558,tofas,murat,131,1,1983.25,10.866542763595735,1,1,1
1559,tofas,sahin,1.4,1,1998.3333333333333,10.491301994830229,1,1,1
1560,tofas,sahin,1.6,1,1992.7666666666667,10.40800967153114,1,1,2
1561,tofas,sahin,1.6-ie,1,2001.0,10.668978650219241,1,1,3
1562,tofas,sahin,s,1,1996.1666666666667,10.415416994939433,1,1,4
1563,tofas,sahin,sahin-5-vites,1,1993.3333333333333,10.419330568113901,1,1,5
1564,tofas,serce,serce,1,1985.0,10.404293143019792,1,1,1
1565,toyota,auris,1.33,comfort,2011.5,11.640255391947482,1,1,1
1566,toyota,auris,1.33,life,2014.4,11.938199736300925,1,2,1
1567,toyota,auris,1.4-d-4d,comfort,2008.5,11.556390731043615,1,1,2
1568,toyota,auris,1.4-d-4d,elegant,2009.0,11.748005492256807,1,2,2
1569,toyota,auris,1.4-d-4d,blue,2007.0,11.775297421715827,1,3,2
1570,toyota,auris,1.4-d-4d,comfort-extra,2011.0,11.788364715094419,1,4,2
1571,toyota,auris,1.4-d-4d,comfort-plus,2012.0,11.811457484171317,1,5,2
1572,toyota,auris,1.4-d-4d,advance,2013.0,11.918397239722838,1,6,2
1573,toyota,auris,1.4-d-4d,active-skypack,2013.0,11.927371779231628,1,7,2
1574,toyota,auris,1.4-d-4d,active,2013.0,12.031725210748633,1,8,2
1575,toyota,auris,1.4-d-4d,advance-skypack,2014.0,12.167856627501678,1,9,2
1576,toyota,auris,1.6,comfort,2008.0,11.659196611220016,1,1,3
1577,toyota,auris,1.6,comfort-extra,2010.75,11.922381315729025,1,2,3
1578,toyota,auris,1.6,active-skypack,2013.0,11.964007453736912,1,3,3
1579,toyota,auris,1.6,elegant,2010.0,12.016732516077072,1,4,3
1580,toyota,auris,1.6,advance-skypack,2016.0,12.17510299851502,1,5,3
1581,toyota,auris,1.6,advance,2016.0,12.278397958261774,1,6,3
1582,toyota,avensis,1.6,comfort,2004.5,11.33992370732572,1,1,1
1583,toyota,avensis,1.6,elegant,2007.0,11.497190296491492,1,2,1
1584,toyota,avensis,1.6,elegant-extra,2011.5,11.935114537502075,1,3,1
1585,toyota,avensis,1.6-d-4d,premium,2015.0,12.388398368982115,1,1,2
1586,toyota,avensis,2.0,premium,2011.0,11.944714374881176,1,1,3
1587,toyota,corolla,1.3,xli,1993.0,10.799595985047786,1,1,1
1588,toyota,corolla,1.3,xe,1996.75,10.857351315457645,1,2,1
1589,toyota,corolla,1.3,xl,1997.5,11.065156921917179,1,3,1
1590,toyota,corolla,1.3,terra,1999.0,11.0692716140147,1,4,1
1591,toyota,corolla,1.33,comfort,2011.6666666666667,11.738075002947175,1,1,2
1592,toyota,corolla,1.33,life,2015.8333333333333,12.01051484757258,1,2,2
1593,toyota,corolla,1.4-d-4d,terra,2006.4285714285713,11.49528070779676,1,1,3
1594,toyota,corolla,1.4-d-4d,sol,2007.0,11.510432359764517,1,2,3
1595,toyota,corolla,1.4-d-4d,class,2007.0,11.542493975902508,1,3,3
1596,toyota,corolla,1.4-d-4d,plusline,2007.0,11.626263078808801,1,4,3
1597,toyota,corolla,1.4-d-4d,comfort,2008.888888888889,11.652696102959753,1,5,3
1598,toyota,corolla,1.4-d-4d,elegant,2009.8,11.747713677755097,1,6,3
1599,toyota,corolla,1.4-d-4d,comfort-extra,2011.2,11.860062063178267,1,7,3
1600,toyota,corolla,1.4-d-4d,advance,2014.5217391304348,12.12541016250223,1,8,3
1601,toyota,corolla,1.4-d-4d,premium,2014.3333333333333,12.165255859329688,1,9,3
1602,toyota,corolla,1.4-d-4d,touch,2016.8235294117646,12.277932735946903,1,10,3
1603,toyota,corolla,1.5,vision-multidrive-s,2021.0,12.439170488085749,1,1,4
1604,toyota,corolla,1.5,vision,2021.0,12.456835254920371,1,2,4
1605,toyota,corolla,1.5,dream-multidrive-s,2021.0,12.505254590249747,1,3,4
1606,toyota,corolla,1.6,xl,1992.5,10.868587496017359,1,1,5
1607,toyota,corolla,1.6,gli-liftback,1993.5,11.002637607602278,1,2,5
1608,toyota,corolla,1.6,xli,1994.5,11.017165332387439,1,3,5
1609,toyota,corolla,1.6,gl,1993.0,11.042937835596494,1,4,5
1610,toyota,corolla,1.6,gli,1996.5,11.119897691565697,1,5,5
1611,toyota,corolla,1.6,xei,1996.4285714285713,11.218567827096358,1,6,5
1612,toyota,corolla,1.6,sol-special,2001.0,11.225256725762893,1,7,5
1613,toyota,corolla,1.6,terra-special,2001.0,11.277215789596893,1,8,5
1614,toyota,corolla,1.6,xe,1997.0,11.289794413577894,1,9,5
1615,toyota,corolla,1.6,terra,2003.0,11.437670129509325,1,10,5
1616,toyota,corolla,1.6,comfort,2010.0,11.652696102959753,1,11,5
1617,toyota,corolla,1.6,sol,2005.5,11.687134285532803,1,12,5
1618,toyota,corolla,1.6,elegant,2009.25,11.790155704639364,1,13,5
1619,toyota,corolla,1.6,touch,2016.0,12.114510931441727,1,14,5
1620,toyota,corolla,1.6,advance,2015.0,12.14418841422454,1,15,5
1621,toyota,corolla,1.6,life,2018.0,12.150546680004144,1,16,5
1622,toyota,corolla,1.6,premium,2015.5,12.240432225890963,1,17,5
1623,toyota,corolla,1.6,vision,2019.75,12.399790975301535,1,18,5
1624,toyota,corolla,1.6,dream,2020.0,12.45293662970407,1,19,5
1625,toyota,corolla,1.6,flame-x-pack,2020.0,12.601065478706513,1,20,5
1626,toyota,corolla,1.6,passion-x-pack,2019.5,12.628083773939444,1,21,5
1627,toyota,corolla,1.8-hybrid,flame-x-pack,2019.75,12.61317175300135,1,1,6
1628,toyota,corolla,1.8-hybrid,dream,2020.5,12.629706991587867,1,2,6
1629,toyota,urban-cruiser,1.33,elegant,2010.0,11.767575435251748,1,1,1
1630,toyota,verso,1.6,elegant,2005.0,11.798111925972618,1,1,1
1631,toyota,verso,1.6-d-4d,advance,2017.0,12.128116509451258,1,1,2
1632,toyota,yaris,1.0,terra,2007.0,11.406030498476099,1,1,1
1633,toyota,yaris,1.0,life,2014.5,11.71013576910575,1,2,1
1634,toyota,yaris,1.3,terra,2008.5,11.477187829262673,1,1,2
1635,toyota,yaris,1.3,sol-special,2008.0,11.580593459194764,1,2,2
1636,toyota,yaris,1.3,sol,2006.5,11.670567457759642,1,3,2
1637,toyota,yaris,1.33,terra-sporty,2010.6666666666667,11.608244735642321,1,1,3
1638,toyota,yaris,1.33,style,2011.0,11.703554089007538,1,2,3
1639,toyota,yaris,1.33,cool,2012.3333333333333,11.813037464800539,1,3,3
1640,toyota,yaris,1.33,fun,2013.0,11.840363194981578,1,4,3
1641,toyota,yaris,1.33,style-red-skypack,2016.0,12.083910661257521,1,5,3
1642,toyota,yaris,1.33,cool-skypack,2014.0,12.08954444723597,1,6,3
1643,toyota,yaris,1.33,fun-special-skypack,2015.0,12.133507329024972,1,7,3
1644,toyota,yaris,1.33,style-skypack,2015.0,12.138869243416009,1,8,3
1645,toyota,yaris,1.4-d-4d,sol-special,2006.5,11.585244612258757,1,1,4
1646,toyota,yaris,1.4-d-4d,sol,2007.5,11.592077194700607,1,2,4
1647,toyota,yaris,1.4-d-4d,terra,2011.0,11.938199736300925,1,3,4
1648,toyota,yaris,1.5,fun-special,2017.0,12.083910661257521,1,1,5
1649,volkswagen,arteon,1.5-tsi,r-line,2017.6666666666667,13.116347317149176,1,1,1
1650,volkswagen,arteon,2.0-tdi,elegance,2017.0,13.118357364036902,1,1,2
1651,volkswagen,arteon,2.0-tdi,r-line,2018.0,13.470200785104238,1,2,2
1652,volkswagen,beetle,1.2-tsi,design,2012.5,12.239711819140105,1,1,1
1653,volkswagen,beetle,1.2-tsi,beetle,2013.5,12.253476814538391,1,2,1
1654,volkswagen,beetle,1.2-tsi,allstar,2016.0,12.611541086966115,1,3,1
1655,volkswagen,beetle,1.4-tsi,design,2013.0,12.270225154674701,1,1,2
1656,volkswagen,beetle,1.6,smile,2003.0,11.549749076600712,1,1,3
1657,volkswagen,beetle,1.6,highline,2006.0,11.736077016252437,1,2,3
1658,volkswagen,bora,1.6,trendline,2000.0,11.153403615295403,1,1,1
1659,volkswagen,bora,1.6,primeline,2002.0,11.156264806643742,1,2,1
1660,volkswagen,bora,1.6,1.6,2000.0,11.218567827096358,1,3,1
1661,volkswagen,bora,1.6,comfortline,2001.0,11.37940550085183,1,4,1
1662,volkswagen,bora,1.6,basic,1999.0,11.39640288460621,1,5,1
1663,volkswagen,bora,1.6,pacific,2004.0,11.427705280792448,1,6,1
1664,volkswagen,eos,2.0,tdi-highline,2007.0,12.429220196836383,1,1,1
1665,volkswagen,golf,1.0-etsi,r-line,2021.0,13.007809961717683,1,1,1
1666,volkswagen,golf,1.0-tsi,comfortline,2018.0,12.410938085581055,1,1,2
1667,volkswagen,golf,1.0-tsi,impression,2021.0,12.526344890443433,1,2,2
1668,volkswagen,golf,1.0-tsi,highline,2018.0,12.611541086966115,1,3,2
1669,volkswagen,golf,1.2-tsi,midline-plus,2014.7,12.138869243416009,1,1,3
1670,volkswagen,golf,1.2-tsi,comfortline,2014.8947368421052,12.218500103788143,1,2,3
1671,volkswagen,golf,1.2-tsi,allstar,2016.0,12.367345048436391,1,3,3
1672,volkswagen,golf,1.4,edition,1998.0,11.258046118484,1,1,4
1673,volkswagen,golf,1.4-tsi,tour,2008.0,11.77337250812753,1,1,5
1674,volkswagen,golf,1.4-tsi,midline,2009.0,11.790564777297387,1,2,5
1675,volkswagen,golf,1.4-tsi,trendline,2011.0,11.994423379270472,1,3,5
1676,volkswagen,golf,1.4-tsi,comfortline,2012.590909090909,12.090899753237146,1,4,5
1677,volkswagen,golf,1.4-tsi,highline,2014.35,12.361401100642588,1,5,5
1678,volkswagen,golf,1.4-tsi,allstar,2016.0,12.388398368982115,1,6,5
1679,volkswagen,golf,1.5-etsi,r-line,2021.0,13.137338895399992,1,1,6
1680,volkswagen,golf,1.5-tsi,comfortline,2020.0,12.559601214029401,1,1,7
1681,volkswagen,golf,1.5-tsi,highline,2019.5,12.776125306130169,1,2,7
1682,volkswagen,golf,1.6,gl,1986.0,10.747229096720554,1,1,8
1683,volkswagen,golf,1.6,cl,1997.0,10.859018228147887,1,2,8
1684,volkswagen,golf,1.6,comfortline,1999.909090909091,11.245059091624615,1,3,8
1685,volkswagen,golf,1.6,goal,2007.0,11.477308649967686,1,4,8
1686,volkswagen,golf,1.6,primeline,2008.5,11.615403927323669,1,5,8
1687,volkswagen,golf,1.6,pacific,2004.0,11.695255355062795,1,6,8
1688,volkswagen,golf,1.6,midline,2005.6666666666667,11.74325116281265,1,7,8
1689,volkswagen,golf,1.6,trendline,2007.4444444444443,11.881041706925902,1,8,8
1690,volkswagen,golf,1.6-fsi,comfortline,2004.75,11.467747870737814,1,1,9
1691,volkswagen,golf,1.6-fsi,midline,2005.0,11.509181477500071,1,2,9
1692,volkswagen,golf,1.6-tdi,comfortline,2011.0,11.736077016252437,1,1,10
1693,volkswagen,golf,1.6-tdi,trendline,2011.3333333333333,11.833853085713862,1,2,10
1694,volkswagen,golf,1.6-tdi,highline,2011.4166666666667,12.013706813470414,1,3,10
1695,volkswagen,golf,1.6-tdi,bluemotion-midline-plus,2014.2,12.081017616847129,1,4,10
1696,volkswagen,golf,1.6-tdi,bluemotion-comfortline,2015.3636363636363,12.330504638906516,1,5,10
1697,volkswagen,golf,1.6-tdi,bluemotion-highline,2015.4054054054054,12.377927112974284,1,6,10
1698,volkswagen,golf,1.8,cl,1995.0,10.91407255697796,1,1,11
1699,volkswagen,golf,1.9-tdi,1.9-tdi,1999.0,11.177466714598282,1,1,12
1700,volkswagen,golf,1.9-tdi,comfortline,2000.5,11.29791171045888,1,2,12
1701,volkswagen,golf,2.0-tdi,goal,2006.0,11.652696102959753,1,1,13
1702,volkswagen,jetta,1.2-tsi,comfortline,2012.6,11.915058360753719,1,1,1
1703,volkswagen,jetta,1.2-tsi,trendline,2013.3333333333333,11.980242588071313,1,2,1
1704,volkswagen,jetta,1.2-tsi,highline,2011.6666666666667,12.001511614739405,1,3,1
1705,volkswagen,jetta,1.2-tsi-bluemotion,trendline,2015.0,12.128116509451258,1,1,2
